id,name,brand,long_description,app_name,image_url,url
5061363441,Smart Manual Home Blood Pressure Health Monitor with Standard Cuff and Stethoscope,Frcolor,"
1 x blood pressure cuff and stethoscope kit
This manual inflation blood pressure monitor is similar to those used in doctors' offices and hospitals
The kit comes with all you need to start taking your blood pressure at home
It gives you professional accuracy without the need for electronics or batteries
Deluxe arm cuff fits arm circumferences of 13 to 17 inches
Includes an aneroid gauge, air release and inflation bulb with attached 22-inch stethoscopeComes with a convenient black zippered storage case and detailed instructions",,https://i5.walmartimages.com//seo/Smart-Manual-Home-Blood-Pressure-Health-Monitor-with-Standard-Cuff-and-Stethoscope_037f428e-2512-406b-8fbf-568e6f66dd67.45dfe6767b390286e328b98f8346878f.jpeg,https://www.walmart.com/ip/Smart-Manual-Home-Blood-Pressure-Health-Monitor-with-Standard-Cuff-and-Stethoscope/5061363441?from=/search
5241210437,Smart Manual Home Blood Pressure Health Monitor with Standard Cuff and Stethoscope,HOKARUA,"
This manual inflation blood pressure monitor is similar to those used in doctors' offices and hospitals
The kit comes with all you need to start taking your blood pressure at home
|It gives you professional accuracy without the need for electronics or batteries
|Deluxe arm cuff fits arm circumferences of 13 to 17 inches
|Includes an aneroid gauge, air release and inflation bulb with attached 22-inch stethoscope |Comes with a convenient black zippered storage case and detailed instructions",,https://i5.walmartimages.com//seo/Smart-Manual-Home-Blood-Pressure-Health-Monitor-with-Standard-Cuff-and-Stethoscope_566982f6-34bc-4bc9-950a-ffd8c4d0691b.edfe295df31140e1d9bc49c84b125183.jpeg,https://www.walmart.com/ip/Smart-Manual-Home-Blood-Pressure-Health-Monitor-with-Standard-Cuff-and-Stethoscope/5241210437?from=/search
326384298,OMRON Evolv Wireless Blood Pressure Monitor BP7000 Upper Arm Cuff Digital Bluetooth Blood Pressure Machine Portable One Piece Design,OMRON,"
Sleek and compact 
Simple, intuitive controls allow for no-hassle setup 
Wide-range cuffs fit standard to large adult upper arms 9 in. to 17 in. in circumference 
Connects to Omron Connect app with Bluetooth Technology 
Compatible with Amazon Alexa
Includes digital automatic bood pressure monitor with attached wide-range ComFit cuff, instruction manual (Eng/Sp), quick-start guide and 4 AAA batteries",OMRON,https://i5.walmartimages.com//seo/OMRON-Evolv-Wireless-Blood-Pressure-Monitor-BP7000-Upper-Arm-Cuff-Digital-Bluetooth-Blood-Pressure-Machine-Portable-One-Piece-Design_52152a88-062a-4763-a1d8-6b041ea0ab65.01e82929e40bbe02656acb9ec8e1d20f.jpeg,https://www.walmart.com/ip/OMRON-Evolv-Wireless-Blood-Pressure-Monitor-BP7000-Upper-Arm-Cuff-Digital-Bluetooth-Blood-Pressure-Machine-Portable-One-Piece-Design/326384298?from=/search
110796335,Unisex Bluetooth Smart Watch Waterproof Blood Pressure Heart Rate Monitor Fitness Tracker Kids Temperature Android iPhone Sport Wear For Men Women St,UKAP,"
IP67 Waterproof
Health monitoring function
Multi-sports mode: 7 sports modes can help you better know the specific activity data.
Durable & adjustable strap.",WEARFIT,https://i5.walmartimages.com//asr/8a59aa28-f0e4-4f54-baa8-c1dd298dddc8.e033c48716a6f30a1a870f86170a291c.jpeg,https://www.walmart.com/ip/Unisex-Bluetooth-Smart-Watch-Waterproof-Blood-Pressure-Heart-Rate-Monitor-Fitness-Tracker-Kids-Temperature-Android-iPhone-Sport-Wear-For-Men-Women-St/110796335?from=/search
413426356,Smart Watch for Men Women Fitness Tracker Blood Pressure Monitor Heart Rate Monitor IP67 Waterproof Sport Smart Wristband,Amazing Fashion,"
Exercise record: steps, exercise time, time, time consumption, sleep monitoring
Real-time monitoring: real-time heart rate measurement (all-day health measurement)
Smart reminder: alarm clock reminder, sedentary reminder, phone reminder, message notification
(SMS/QQ/WeChat/Skype/Facebook/Twitter/Line/WhatsApp)
Other functions: dial selection, more sports modes (walking, running and football soccer 8 sports modes), games (flying birds), calculator, according to time, according to remote, a remote music, you are the only mode, meet To the bracelet, WeChat news, the bracelet refused to answer the call, support APP air transport
Heart rate monitor|Blood pressure monitor|IP67 waterproof|Sport smart wristband",,https://i5.walmartimages.com//seo/Smart-Watch-for-Men-Women-Fitness-Tracker-Blood-Pressure-Monitor-Heart-Rate-Monitor-IP67-Waterproof-Sport-Smart-Wristband_d888d5b7-efd9-4adc-952c-5cf74fc55783.bed956908d2279bf502be1f4d8c83df9.jpeg,https://www.walmart.com/ip/Smart-Watch-for-Men-Women-Fitness-Tracker-Blood-Pressure-Monitor-Heart-Rate-Monitor-IP67-Waterproof-Sport-Smart-Wristband/413426356?from=/search
154761922,Smart Watch for Men Women Fitness Tracker Blood Pressure Monitor Heart Rate Monitor IP67 Waterproof Sport Smart Wristband,Amazing Fashion,"
Exercise record: steps, exercise time, time, time consumption, sleep monitoring
Real-time monitoring: real-time heart rate measurement (all-day health measurement)
Smart reminder: alarm clock reminder, sedentary reminder, phone reminder, message notification
(SMS/QQ/WeChat/Skype/Facebook/Twitter/Line/WhatsApp)
Other functions: dial selection, more sports modes (walking, running and football soccer 8 sports modes), games (flying birds), calculator, according to time, according to remote, a remote music, you are the only mode, meet To the bracelet, WeChat news, the bracelet refused to answer the call, support APP air transport",,https://i5.walmartimages.com//asr/8b809a3e-5eff-4f11-b083-208ff56ae7a3.c3b18c9dc78a9cc1730261ddab853cb6.png,https://www.walmart.com/ip/Smart-Watch-for-Men-Women-Fitness-Tracker-Blood-Pressure-Monitor-Heart-Rate-Monitor-IP67-Waterproof-Sport-Smart-Wristband/154761922?variantFieldId=actual_color
639356629,Smart Watch for Men Women Fitness Tracker Blood Pressure Monitor Heart Rate Monitor IP67 Waterproof Sport Smart Wristband,Amazing Fashion,"
Exercise record: steps, exercise time, time, time consumption, sleep monitoring
Real-time monitoring: real-time heart rate measurement (all-day health measurement)
Smart reminder: alarm clock reminder, sedentary reminder, phone reminder, message notification
(SMS/QQ/WeChat/Skype/Facebook/Twitter/Line/WhatsApp)
Other functions: dial selection, more sports modes (walking, running and football soccer 8 sports modes), games (flying birds), calculator, according to time, according to remote, a remote music, you are the only mode, meet To the bracelet, WeChat news, the bracelet refused to answer the call, support APP air transport",,https://i5.walmartimages.com//asr/34e4a10d-55c5-4fa3-85f1-cbc023cb0885.e128bfc2e535410787fe7999bbfdc51b.jpeg,https://www.walmart.com/ip/Smart-Watch-for-Men-Women-Fitness-Tracker-Blood-Pressure-Monitor-Heart-Rate-Monitor-IP67-Waterproof-Sport-Smart-Wristband/639356629?variantFieldId=actual_color
597278990,Smart Watch for Men Women Fitness Tracker Blood Pressure Monitor Heart Rate Monitor IP67 Waterproof Sport Smart Wristband,Amazing Fashion,"
Exercise record: steps, exercise time, time, time consumption, sleep monitoring
Real-time monitoring: real-time heart rate measurement (all-day health measurement)
Smart reminder: alarm clock reminder, sedentary reminder, phone reminder, message notification
(SMS/QQ/WeChat/Skype/Facebook/Twitter/Line/WhatsApp)
Other functions: dial selection, more sports modes (walking, running and football soccer 8 sports modes), games (flying birds), calculator, according to time, according to remote, a remote music, you are the only mode, meet To the bracelet, WeChat news, the bracelet refused to answer the call, support APP air transport",,https://i5.walmartimages.com//asr/2ec5a9a6-a4f8-4456-8e78-e0ea3c18092c.9458e7b35c7eb5b03614ec90fc5d1adb.png,https://www.walmart.com/ip/Smart-Watch-for-Men-Women-Fitness-Tracker-Blood-Pressure-Monitor-Heart-Rate-Monitor-IP67-Waterproof-Sport-Smart-Wristband/597278990?variantFieldId=actual_color
274888383,iHealth Track Wireless Upper Arm Blood Pressure Monitor with Wide Range Cuff Bluetooth Compatible for Apple Android Devices,iHealth,"
Clinically Accurate: Easy Operation by two buttons, Advanced Accuracy, No Calibration required.
Large Multi-Color Backlit Display: The large, oversized numbers make reading the results from this upper arm blood pressure monitoring device a breeze. Coded (GREEN/YELLOW/RED) display tells if your blood pressure readings are optimal or not.
Easy Management: Manage and track up to 99 readings on your blood pressure monitor and unlimited readings on your smartphone with iHealth's free iOS and Android applications ( iOS 8.0 or later. Android 5.0 or later. Requires Bluetooth 4.0.and up).
Heart Rhythm Disturbances: This unit automatically identifies and alerts you to any heart rhythm disturbances. If detected, a warning symbol will be displayed after the measurement is taken.
What You Get: 1 x 510K Cleared & Medical CE Approved blood pressure monitor that meets ESH 2010 performance standards, 4 AAA batteries, 1 wide range cuff that fits upper arms with Circumference of 8.7""-16.5"" (22-42cm),1 Instruction manual & 1 Quick User Guide (English, French, and Spanish), our worry-free 12-month warranty and friendly California-based customer service.",,https://i5.walmartimages.com//seo/iHealth-Track-Wireless-Upper-Arm-Blood-Pressure-Monitor-with-Wide-Range-Cuff-Bluetooth-Compatible-for-Apple-Android-Devices_48b7b78b-07a3-45ad-bfd5-ffe55f129016.eefb99bcb341dd8b172bc1cd30b1a266.png,https://www.walmart.com/ip/iHealth-Track-Wireless-Upper-Arm-Blood-Pressure-Monitor-with-Wide-Range-Cuff-Bluetooth-Compatible-for-Apple-Android-Devices/274888383?from=/search
649898518,Omron 7 Series Wireless Wrist Blood Pressure Monitor 3 6 x 0 5 x 2 5 73BP6350,OMRON,"
OMRON 7 Series Wireless Wrist Blood Pressure Monitor, 3.6'' x 0.5'' x 2.5'' - 73BP6350
Features:
UltraSilent inflation: For quick and quiet measurements that can be taken conveniently and discreetly.
Heart zone guidance: Helps guide wrist to heart level, the proper height for consistent and precise readings.
Hypertension indicator: Displays a ""HIGH"" symbol if systolic (upper) measurement reaches 130 mmHg or above, and if diastolic (lower) measurement reaches 80mmHg or above.
Detects irregular heartbeats, and body movement and the Hypertension Indicator will alert you if your systolic (upper) measurement is 130 mmHg or above and/or your diastolic (lower) measurement is 80 mmHg or above.
Cuff wrap guide: Alerts if the cuff is wrapped too loosely on the wrist.
2 AAA batteries",,https://i5.walmartimages.com//seo/Omron-7-Series-Wireless-Wrist-Blood-Pressure-Monitor-3-6-x-0-5-x-2-5-73BP6350_38d5f661-7f8e-47b0-9854-2a15d0000d9e.524881ccd76471a2e215f17ef6420474.jpeg,https://www.walmart.com/ip/Omron-7-Series-Wireless-Wrist-Blood-Pressure-Monitor-3-6-x-0-5-x-2-5-73BP6350/649898518?from=/search
5102317037,Smart Manual Home Blood Pressure Health Monitor with Standard Cuff and Stethoscope,Topb,"
This manual inflation blood pressure monitor is similar to those used in doctors' offices and hospitals
The kit comes with all you need to start taking your blood pressure at home
|It gives you professional accuracy without the need for electronics or batteries
|Deluxe arm cuff fits arm circumferences of 13 to 17 inches
|Includes an aneroid gauge, air release and inflation bulb with attached 22-inch stethoscope |Comes with a convenient black zippered storage case and detailed instructions",,https://i5.walmartimages.com//seo/Smart-Manual-Home-Blood-Pressure-Health-Monitor-with-Standard-Cuff-and-Stethoscope_037f428e-2512-406b-8fbf-568e6f66dd67.45dfe6767b390286e328b98f8346878f.jpeg,https://www.walmart.com/ip/Smart-Manual-Home-Blood-Pressure-Health-Monitor-with-Standard-Cuff-and-Stethoscope/5102317037?from=/search
923839844,Blood Pressure Monitoring Heart Rate Monitoring Smart Fitness Bracelet Watch,EFINNY,"
Product Description:
Bluetooth: 4.0
Battery: 50mA Polymer Lithium-ion
Charging Time: 1 hour
Waterproof: Life Waterproof
Operating Temperature: -10 to 45
Storage Temperature: -20 to 60
Support: IOS 7.1 and Android 4.4 or above
Synchronization Range: 3m(theoretical rang is 10m without any interference)

Features:
Multi Functions: SMS, information, call reminders, Heart rate monitor and blood pressure monitor, Sleep monitor, check sleep trend chart to view your sleep time and quality.
Convenient: Bluetooth synchronization, and the data synchronization does not require cable. When the Bluetooth is disconnected or the phone is out of the Bluetooth distance, the watch will alert you. It adopts USB direct charge.
Remote Camera: it can take photos by phone through remote control of the wristband.
Activity Tracker: recording your daily activity: steps, distance, time, calories; check and share your data anytime.
Anti-lost: the wristband will remind you with vibration when your phone is 5m away from you.

Package Includes:
1 x Smart Bracelet
1 x Manual

Notes:
1. Please allow 1-3 cm difference due to manual measurement and 3-5 g for the difference between different colors.
2. Due to the screen difference, the color may be a little difference from what you expect, please allow it.

Multi Functions
Sedentary reminder: you can set it to remind you to walk or exercise after a long time sit.
IPX7 Waterproof: smart bracelet from water (Not for swimming or taking a shower).",,https://i5.walmartimages.com//seo/Blood-Pressure-Monitoring-Heart-Rate-Monitoring-Smart-Fitness-Bracelet-Watch_9b50b7dc-d1f7-4e93-a607-ed4fddfe3657.6137adba3a0805b8d419f70c8d34c965.jpeg,https://www.walmart.com/ip/Blood-Pressure-Monitoring-Heart-Rate-Monitoring-Smart-Fitness-Bracelet-Watch/923839844?from=/search
5079210684,Blood Pressure Monitor maguja Wrist Cuff LCD Display Automatic Voice Pulsometer Sphygmomanometer Rechargable Heart Health BP Monitor Home Travel Use,maguja,"
LET US HELP: Our automatic upper arm BP monitor with pulse detection is seamless and comfortable. Arrives with a storage case and cuff which fits upper arm circumferences from 8.7 to 17 inches
HEART RHYTHM DISTURBANCES: Automatically identifies and alerts you to any heart rhythm disturbances via a warning symbol displayed after measurement
EASY INTERPRETATION: Interpreting your results is easier than ever with a color coded risk indicator based on the WHO metrics
EASY TO USE: The large LCD display makes reading one push systolic blood pressure, diastolic blood pressure and pulse results easy
MULTIPLE USERS: 2 users can store up to 90 records/measurements each.",,https://i5.walmartimages.com//seo/Blood-Pressure-Monitor-maguja-Wrist-Cuff-LCD-Display-Automatic-Voice-Pulsometer-Sphygmomanometer-Rechargable-Heart-Health-BP-Monitor-Home-Travel-Use_8583f869-7332-4a38-a82f-c0ea0d10369a.577c6cb2162618778acc9a5777cbae58.jpeg,https://wrd.walmart.com/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=32&tax=976760_1005860&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FBlood-Pressure-Monitor-maguja-Wrist-Cuff-LCD-Display-Automatic-Voice-Pulsometer-Sphygmomanometer-Rechargable-Heart-Health-BP-Monitor-Home-Travel-Use%2F5079210684%3FadsRedirect%3Dtrue&adUid=255b8da6-17a0-4572-9035-f17a9bc71081&mloc=sp-search-middle&pltfm=desktop&pgId=smart%20blood%20pressure%20monitors&pt=search&spQs=0B2JSlzVJ4aij2xMwZ0D8YiqrKdmsGceEFNv8Hfwe3yVuwlRlJZDGYqNLbUiSRVRRxw38qL_DiVHU55bwaXdb8ncRSpVWZYR01_k9pttyMeEmmANapvLiELl_wLhkJVpkeVfiCpmh944QF0s_Jdr-SigaBICyX5rLjAaQ9MbEELUbNQcqqoGglTuMh92vLyXZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=5867&couponState=na&bkt=ace_3123%7Ccoldstart_off%7Csearch_default&/ip/Blood-Pressure-Monitor-maguja-Wrist-Cuff-LCD-Display-Automatic-Voice-Pulsometer-Sphygmomanometer-Rechargable-Heart-Health-BP-Monitor-Home-Travel-Use/5079210684
2536323806,Ritualay Wrist Watches Steps Waterproof Heart Rate Men Women Fitness Tracker Smart Watch Blood Pressure Unisex Bluetooth Touch Screen Monitor Black O,Ritualay,"
Heart rate monitor and pedometer: fitness tracker watch built in high performance motion sensor automatically monitors and detects your heart rate in real time, help you better grasp changes for your health and record accurately calorie consumption, distance, steps.
Sleep tracker and alarm clock: smart band can records your deep, light, and awake sleep patterns, and track your sleep quality status to get a better understanding of your health and and make reasonable adjustment on your lifestyle. you can also set an alarm to wake you up softly every day.
Call and message notifications: when you connect the smart watch to your smartphone, you will never miss a call or message again. it will vibrate and notify you when your phone receives a call, sms text or sns notifications (facebook, twitter, whatsapp, linkedi, messenger, instagram). you can even hang up incoming phone calls straight from your wrist.
Waterproof: with the technology of IP67 waterproof, the smart watch will not be damaged even if you wash your hands, swim while wearing the fitness watch. meet your daily needs. (note: the smartwatch does not prevent hot water and sea water.)
Good Compatibility:Android smart watch for men women is compatible with most iOS 9.0 and Android 4.4 and above smartphones(not for PC, iPad or tablet), supports iPhone, Samsung, Huawei, Xiaomi, OnePlus etc. Turn on the phone's Bluetooth and connect to the smart watch via APP.",WEARFIT,https://i5.walmartimages.com//seo/Ritualay-Wrist-Watches-Steps-Waterproof-Heart-Rate-Men-Women-Fitness-Tracker-Smart-Watch-Blood-Pressure-Unisex-Bluetooth-Touch-Screen-Monitor-Black-O_299a0c47-35cc-4c8f-be58-05ca5379f9b2.4b8af0563051de36c470f71578812eb2.jpeg,https://www.walmart.com/ip/Ritualay-Wrist-Watches-Steps-Waterproof-Heart-Rate-Men-Women-Fitness-Tracker-Smart-Watch-Blood-Pressure-Unisex-Bluetooth-Touch-Screen-Monitor-Black-O/2536323806?from=/search
2995170492,Ritualay Wrist Watches Steps Waterproof Heart Rate Men Women Fitness Tracker Smart Watch Blood Pressure Unisex Bluetooth Touch Screen Monitor White O,Ritualay,"
Heart rate monitor and pedometer: fitness tracker watch built in high performance motion sensor automatically monitors and detects your heart rate in real time, help you better grasp changes for your health and record accurately calorie consumption, distance, steps.
Sleep tracker and alarm clock: smart band can records your deep, light, and awake sleep patterns, and track your sleep quality status to get a better understanding of your health and and make reasonable adjustment on your lifestyle. you can also set an alarm to wake you up softly every day.
Call and message notifications: when you connect the smart watch to your smartphone, you will never miss a call or message again. it will vibrate and notify you when your phone receives a call, sms text or sns notifications (facebook, twitter, whatsapp, linkedi, messenger, instagram). you can even hang up incoming phone calls straight from your wrist.
Waterproof: with the technology of IP67 waterproof, the smart watch will not be damaged even if you wash your hands, swim while wearing the fitness watch. meet your daily needs. (note: the smartwatch does not prevent hot water and sea water.)
Good Compatibility:Android smart watch for men women is compatible with most iOS 9.0 and Android 4.4 and above smartphones(not for PC, iPad or tablet), supports iPhone, Samsung, Huawei, Xiaomi, OnePlus etc. Turn on the phone's Bluetooth and connect to the smart watch via APP.",WEARFIT,https://i5.walmartimages.com//seo/Ritualay-Wrist-Watches-Steps-Waterproof-Heart-Rate-Men-Women-Fitness-Tracker-Smart-Watch-Blood-Pressure-Unisex-Bluetooth-Touch-Screen-Monitor-White-O_04aa1aaf-27e9-4da6-a4c5-c6f855d76702.db6304ae13d506c2daca40259d9b15ac.jpeg,https://www.walmart.com/ip/Ritualay-Wrist-Watches-Steps-Waterproof-Heart-Rate-Men-Women-Fitness-Tracker-Smart-Watch-Blood-Pressure-Unisex-Bluetooth-Touch-Screen-Monitor-White-O/2995170492?variantFieldId=actual_color
1600853041,Beurer Series 600 Bluetooth Blood Pressure Arm Monitor BM52W,Beurer,"
Beurer Series 600 Bluetooth Blood Pressure Arm Monitor, BM52W
MEDICAL CLASS ACCURACY: The digital blood pressure monitor measures and stores systolic and diastolic blood pressure and heart rate with clinical precision. The colored risk indicator makes interpretation of your results easy
BLUETOOTH: The bp monitor is Bluetooth and connects via smartphone to the Beurer Health Manager Pro App available to download for free
ADJUSTABLE CUFF: The upper arm cuff easily fits around small and large upper arm circumferences (8.7” –  17.3”) Once your arm is properly positioned, measuring your bp and pulse rate is just the touch of a button away
EASY-TO-USE:  The XL display with white backlight makes it easy to visualize your results. The home bp monitor features and averaging function of all saved measurements and stores up to 90 readings for 2 users",BEURER,https://i5.walmartimages.com//seo/Beurer-Series-600-Bluetooth-Blood-Pressure-Arm-Monitor-BM52W_9ba87307-30f4-442a-957d-3317793db5bc.64cda7d66c282122f987528941c1536e.jpeg,https://www.walmart.com/ip/Beurer-Series-600-Bluetooth-Blood-Pressure-Arm-Monitor-BM52W/1600853041?from=/search
785554471,Omron Complete Upper Arm Blood Pressure Monitor EKG,OMRON,"
Measures systolic and diastolic blood pressure and heart rate;
8.7"" - 16.5"" cuff circumference;
90-memory storage;
LCD display;
Includes AA batteries.
Tracks: Systolic Diastolic Pulse Atrial Fibrillation Tachycardia Bradycardia
Omron - Complete Automatic Blood Pressure Monitor",OMRON,https://i5.walmartimages.com//seo/Omron-Complete-Upper-Arm-Blood-Pressure-Monitor-EKG_99e40731-1707-4498-ab54-23251d8e0df2.31d3e3cff44fb513e22da51bcb21df60.jpeg,https://www.walmart.com/ip/Omron-Complete-Upper-Arm-Blood-Pressure-Monitor-EKG/785554471?from=/search
129130117,Fitness Tracker Activity Tracker With Blood Pressure Heart Rate Monitor Ip68 Waterproof Smart Watch For Women Men Smartwatch Sleep Pedometer Music Co,Peantoia,"
24/7 Heart-Rate & Blood-Pressure Monitor: With an upgraded sensor, fitness watch tracks your heart-rate and blood-pressure Monitor all day, helps you better understand your body.
Sleep Tracking & Sleep Analysis: Track your sleep time in light, deep and awake time, you can truly understand your sleep habits for well-being.
Keep Your Activities Fresh and Fun: Activity tracker watches support tracking 8 workouts with steps, calories burned, and distance. Connect to your phone’s GPS to see real-time workout stats, even a map of your route; You can set your challenge goals to help you move more.",,https://i5.walmartimages.com//asr/de506484-7a72-4f22-9f18-cda06a2f39ad.a61eec6a44614fa3f9fc0e5dcb9f460d.jpeg,https://www.walmart.com/ip/Fitness-Tracker-Activity-Tracker-With-Blood-Pressure-Heart-Rate-Monitor-Ip68-Waterproof-Smart-Watch-For-Women-Men-Smartwatch-Sleep-Pedometer-Music-Co/129130117?from=/search
1671982217,Blood Pressure Monitor BDUN Rechargable Blood Pressure Machine Wrist with Voice Broadcast and 180 Memory for Dual User,BDUN,"
FDA approved & CE certified
Quick response in 1 minutes
Large digital LCD display monitor
Clear voice announcement 
Smart heart rate detection 
300Amh Li-ion batteries, USB rechargeable
Fits wrist circumference from 5.4 to 10.3 inch
180 high capacity for dual users
3 minutes automatically powered off to save electronic",,https://i5.walmartimages.com//seo/Blood-Pressure-Monitor-BDUN-Rechargable-Blood-Pressure-Machine-Wrist-with-Voice-Broadcast-and-180-Memory-for-Dual-User_d6d5f025-37d8-47d6-98ea-34f35b659d33.8c347e407de691297bf219240cafd032.jpeg,https://www.walmart.com/ip/Blood-Pressure-Monitor-BDUN-Rechargable-Blood-Pressure-Machine-Wrist-with-Voice-Broadcast-and-180-Memory-for-Dual-User/1671982217?athbdg=L1600&from=/search
556244603,Waterproof Smart Watch Bracelet Blood Pressure Heart Rate Monitor Bluetooth Fitness Tracker Temperature Android iPhone Sport Wear For Men Women Band,UKAP,"
Features:
IP67 Waterproof: It supports hand washing, rain, meet daily needs (note: cannot wear for hot water bath and sauna).
Health monitoring function: heart rate monitoring, blood pressure monitoring, blood oxygen monitoring, sleep monitoring (can set sleep time), sedentary reminder.
Standard sports function: step, calorie, distance calculation.
Display: 3 kinds of UI interface style, time display, date display.
Multi-sports mode: 7 sports modes can help you better know the specific activity data. Sports modes include walking, running, cycling, skipping, football, easy to operate and switch, and instantly display of data on the screen.
Call reminding and information push: connect to ""Wearfit"" APP, to display calls, text messages and SNS (Facebook, Twitter, WhatsApp, Line, kaKaoTalk, Messenger, WeChat, QQ) and other notifications; never miss important information.
Other functions: brightness adjustment, alarm clock, stopwatch, raise hand to light screen, remote camera, remote music play, find the bracelet.

Specifications:
Condition: 100% Brand New and High Quality
Color: Black, White, Pink, Silver, Gold (Optional)
Material: Zinc Alloy+Silicone, Zinc Alloy+Steel (Optional)
Model Number: I5
APP: Wearfit
Bluetooth Version: Bluetooth 4.0
Chip: Hs6620D
Heart Rate: SC7R30
Battery Capacity: 170mAh
Screen Size: 1.3 inch IPS Color Screen
Wrist Strap Size: 26x2x0.23cm/10.24x0.79x0.09""
Body Size: 4.1x3.4x1cm/1.61x1.34x0.39""
Waterproof Grade: Life Waterproof IP67 (Note: Cannot wear for hot water bath and sauna)
Operating Mode: Touch Button
Alert Type: Vibration
Standby Time: 10 Days
Normal Use Time: 3-5 Days
Charging Time: About 2 Hours
Acceleration Sensor G-Sensor: 3 Axis
Compatible System: Android 4.4 Above, IOS 8.0 Above
APP Supporting Language: Chinese, Russian, Turkish, German, Italian, Japanese, French, Polish, Traditional, English, Netherlands, Portugal, Spain, Arabic, Korean.
Message Push Support Language: Chinese, English, Korean, Japanese, German, Spanish, French, Italian, Portuguese, Arabic, Russian, Dutch, Hindi, Polish.

Package Included:
1 x Smart Watch
1 x USB Charging Cable
1 x Manual
1 x Box",WEARFIT,https://i5.walmartimages.com//seo/Waterproof-Smart-Watch-Bracelet-Blood-Pressure-Heart-Rate-Monitor-Bluetooth-Fitness-Tracker-Temperature-Android-iPhone-Sport-Wear-For-Men-Women-Band_299a0c47-35cc-4c8f-be58-05ca5379f9b2.4b8af0563051de36c470f71578812eb2.jpeg,https://www.walmart.com/ip/Waterproof-Smart-Watch-Bracelet-Blood-Pressure-Heart-Rate-Monitor-Bluetooth-Fitness-Tracker-Temperature-Android-iPhone-Sport-Wear-For-Men-Women-Band/556244603?from=/search
838391511,Waterproof Smart Watch Bracelet Blood Pressure Heart Rate Monitor Bluetooth Fitness Tracker Temperature Android iPhone Sport Wear For Men Women Steel,UKAP,"
IP67 Waterproof
Health monitoring function
Multi-sports mode: 7 sports modes can help you better know the specific activity data.
Durable & adjustable strap.
IP67 Waterproof|Health monitoring function|Standard sports function|Multi-sports mode|Call reminding and information push|Other functions",WEARFIT,https://i5.walmartimages.com//seo/Waterproof-Smart-Watch-Bracelet-Blood-Pressure-Heart-Rate-Monitor-Bluetooth-Fitness-Tracker-Temperature-Android-iPhone-Sport-Wear-For-Men-Women-Steel_31772a9f-c4ff-47a3-bc0a-f87698ad0781.b1256f41da4195efc3db12dcc2f907cd.jpeg,https://www.walmart.com/ip/Waterproof-Smart-Watch-Bracelet-Blood-Pressure-Heart-Rate-Monitor-Bluetooth-Fitness-Tracker-Temperature-Android-iPhone-Sport-Wear-For-Men-Women-Steel/838391511?variantFieldId=actual_color
969318388,Waterproof Smart Watch Bracelet Blood Pressure Heart Rate Monitor Bluetooth Fitness Tracker Temperature Android iPhone Sport Wear For Men Women Steel,UKAP,"
IP67 Waterproof
Health monitoring function
Multi-sports mode: 7 sports modes can help you better know the specific activity data.
Durable & adjustable strap.
IP67 Waterproof|Health monitoring function|Standard sports function|Multi-sports mode|Call reminding and information push|Other functions",WEARFIT,https://i5.walmartimages.com//seo/Waterproof-Smart-Watch-Bracelet-Blood-Pressure-Heart-Rate-Monitor-Bluetooth-Fitness-Tracker-Temperature-Android-iPhone-Sport-Wear-For-Men-Women-Steel_36cc37c2-0744-42f9-8374-163c96ee883f.af54b21f316385c8e5359d5869936ed6.jpeg,https://www.walmart.com/ip/Waterproof-Smart-Watch-Bracelet-Blood-Pressure-Heart-Rate-Monitor-Bluetooth-Fitness-Tracker-Temperature-Android-iPhone-Sport-Wear-For-Men-Women-Steel/969318388?variantFieldId=actual_color
673310672,Waterproof Smart Watch Bracelet Blood Pressure Heart Rate Monitor Bluetooth Fitness Tracker Temperature Android iPhone Sport Wear For Men Women Steel,UKAP,"
IP67 Waterproof
Health monitoring function
Multi-sports mode: 7 sports modes can help you better know the specific activity data.
Durable & adjustable strap.
IP67 Waterproof|Health monitoring function|Standard sports function|Multi-sports mode|Call reminding and information push|Other functions",WEARFIT,https://i5.walmartimages.com//seo/Waterproof-Smart-Watch-Bracelet-Blood-Pressure-Heart-Rate-Monitor-Bluetooth-Fitness-Tracker-Temperature-Android-iPhone-Sport-Wear-For-Men-Women-Steel_b3143d26-4d10-46f2-895b-454a0f05ebbf.090a09a7e62e7e2ac231592326793412.jpeg,https://www.walmart.com/ip/Waterproof-Smart-Watch-Bracelet-Blood-Pressure-Heart-Rate-Monitor-Bluetooth-Fitness-Tracker-Temperature-Android-iPhone-Sport-Wear-For-Men-Women-Steel/673310672?variantFieldId=actual_color
